"Date","Price","Open","High","Low","Vol.","Change %"
"03/22/2016","1,212.38","1,197.13","1,218.21","1,194.44","1.95M","1.10%"
"03/21/2016","1,199.22","1,189.29","1,203.48","1,186.35","2.34M","0.84%"
"03/18/2016","1,189.22","1,156.93","1,191.25","1,156.93","3.20M","3.14%"
"03/17/2016","1,153.04","1,144.19","1,157.82","1,143.21","2.22M","1.07%"
"03/16/2016","1,140.78","1,134.87","1,143.21","1,130.90","1.92M","-0.12%"
"03/15/2016","1,142.18","1,151.57","1,158.65","1,137.37","1.62M","-1.07%"
"03/14/2016","1,154.48","1,157.91","1,175.56","1,147.13","1.64M","-0.43%"
"03/11/2016","1,159.51","1,147.13","1,172.06","1,144.68","1.53M","0.72%"
"03/10/2016","1,151.20","1,155.00","1,156.86","1,134.85","1.66M","-0.38%"
"03/09/2016","1,155.59","1,147.62","1,161.54","1,125.14","2.02M","0.13%"
"03/08/2016","1,154.14","1,148.16","1,160.37","1,129.58","1.27M","-0.14%"
"03/04/2016","1,155.73","1,166.74","1,166.74","1,151.81","1.51M","-0.66%"
"03/03/2016","1,163.38","1,145.17","1,172.13","1,128.01","2.65M","2.34%"
"03/02/2016","1,136.76","1,129.97","1,142.23","1,106.07","1.53M","1.85%"
"03/01/2016","1,116.07","1,075.07","1,120.22","1,059.87","2.00M","4.59%"
"02/29/2016","1,067.13","1,096.64","1,096.64","1,036.83","2.19M","-1.52%"
"02/26/2016","1,083.65","1,093.06","1,106.39","1,078.30","1.54M","-0.11%"
"02/25/2016","1,084.80","1,088.20","1,092.22","1,071.46","1.83M","0.09%"
"02/24/2016","1,083.87","1,109.11","1,109.11","1,079.09","1.66M","-2.34%"
"02/23/2016","1,109.87","1,132.55","1,137.28","1,106.32","1.31M","-2.24%"
"02/22/2016","1,135.32","1,137.45","1,148.60","1,129.97","1.32M","-0.16%"
"02/19/2016","1,137.15","1,131.12","1,140.76","1,130.19","879.01K","0.16%"
"02/18/2016","1,135.29","1,120.17","1,137.20","1,116.74","1.53M","1.77%"
"02/17/2016","1,115.53","1,110.36","1,117.54","1,101.24","1.59M","0.44%"
"02/16/2016","1,110.63","1,110.85","1,118.70","1,099.58","1.59M","-0.16%"
"02/15/2016","1,112.40","1,103.01","1,130.88","1,098.11","2.48M","1.91%"
"02/12/2016","1,091.54","1,078.50","1,099.77","1,060.85","2.17M","1.30%"
"02/11/2016","1,077.49","1,117.72","1,122.13","1,064.60","1.96M","-3.12%"
"02/10/2016","1,112.23","1,115.27","1,122.57","1,106.98","1.89M","-0.55%"
"02/09/2016","1,118.40","1,143.99","1,143.99","1,105.75","2.49M","-3.45%"
"02/08/2016","1,158.38","1,176.54","1,182.45","1,150.56","1.06M","-2.44%"
"02/05/2016","1,187.30","1,180.51","1,196.13","1,180.51","1.40M","0.08%"
"02/04/2016","1,186.37","1,187.28","1,196.15","1,177.52","1.25M","0.16%"
"02/03/2016","1,184.53","1,170.42","1,191.20","1,157.08","1.31M","0.76%"
"02/02/2016","1,175.61","1,180.96","1,192.72","1,166.59","1.48M","-0.19%"
"02/01/2016","1,177.87","1,172.18","1,182.89","1,156.44","1.50M","0.48%"
"01/29/2016","1,172.28","1,156.30","1,176.54","1,144.70","2.24M","2.58%"
"01/28/2016","1,142.82","1,135.12","1,151.49","1,131.47","3.11M","0.49%"
"01/27/2016","1,137.20","1,128.50","1,142.20","1,118.65","1.63M","0.65%"
"01/25/2016","1,129.80","1,128.45","1,146.64","1,123.35","1.40M","0.39%"
"01/22/2016","1,125.44","1,114.28","1,128.53","1,107.91","1.34M","1.83%"
"01/21/2016","1,105.22","1,120.17","1,122.57","1,100.93","2.68M","-1.12%"
"01/20/2016","1,117.77","1,114.68","1,120.17","1,099.58","1.62M","0.04%"
"01/19/2016","1,117.37","1,116.25","1,127.52","1,111.98","967.91K","0.07%"
"01/18/2016","1,116.56","1,108.89","1,123.55","1,107.91","2.21M","0.73%"
"01/15/2016","1,108.45","1,122.05","1,123.45","1,105.46","3.27M","-0.78%"
"01/14/2016","1,117.13","1,114.28","1,126.98","1,103.01","2.74M","-0.02%"
"01/13/2016","1,117.32","1,135.85","1,140.76","1,105.51","4.75M","-2.06%"
"01/12/2016","1,140.78","1,158.26","1,159.39","1,128.31","3.48M","-1.49%"
"01/11/2016","1,158.09","1,167.96","1,168.70","1,151.47","2.93M","-1.47%"
"01/08/2016","1,175.37","1,169.19","1,180.15","1,163.06","1.91M","1.11%"
"01/07/2016","1,162.45","1,161.84","1,168.16","1,156.93","3.20M","-0.43%"
"01/06/2016","1,167.52","1,152.13","1,169.75","1,152.13","2.65M","1.39%"
"01/05/2016","1,151.52","1,169.19","1,169.97","1,147.62","2.68M","-0.87%"
"01/04/2016","1,161.64","1,181.52","1,183.41","1,159.90","1.87M","-1.94%"
"01/01/2016","1,184.58","1,195.66","1,195.66","1,182.55","712.26K","-0.84%"
"12/31/2015","1,194.61","1,184.26","1,200.32","1,180.22","1.24M","0.77%"
"12/30/2015","1,185.51","1,202.55","1,205.47","1,182.57","1.61M","-1.53%"
"12/29/2015","1,203.90","1,205.15","1,208.56","1,198.97","1.71M","-0.28%"
"12/28/2015","1,207.28","1,190.27","1,209.09","1,186.45","3.70M","1.17%"
"12/24/2015","1,193.33","1,186.84","1,195.27","1,178.50","843.16K","0.35%"
"12/23/2015","1,189.19","1,183.90","1,193.70","1,181.72","849.83K","0.86%"
"12/22/2015","1,179.02","1,196.15","1,196.15","1,176.54","1.56M","-1.69%"
"12/21/2015","1,199.29","1,186.32","1,201.05","1,179.90","1.61M","1.22%"
"12/18/2015","1,184.78","1,186.35","1,193.31","1,176.86","3.02M","-0.94%"
"12/17/2015","1,196.03","1,183.90","1,198.60","1,173.28","1.62M","1.30%"
"12/16/2015","1,180.66","1,168.70","1,183.65","1,168.70","1.44M","1.37%"
"12/15/2015","1,164.70","1,165.98","1,169.19","1,158.43","1.14M","-0.11%"
"12/14/2015","1,165.98","1,144.78","1,170.17","1,142.52","2.72M","-0.32%"
"12/11/2015","1,169.68","1,168.21","1,172.60","1,158.53","1.65M","0.06%"
"12/10/2015","1,168.97","1,161.35","1,172.23","1,153.01","1.72M","0.71%"
"12/09/2015","1,160.68","1,146.10","1,163.21","1,137.33","5.28M","1.66%"
"12/08/2015","1,141.74","1,137.03","1,151.54","1,136.00","1.14M","0.40%"
"12/07/2015","1,137.23","1,143.31","1,149.04","1,135.00","1.38M","-0.37%"
"12/04/2015","1,141.44","1,147.13","1,150.71","1,137.86","1.25M","-0.95%"
"12/03/2015","1,152.40","1,156.93","1,163.31","1,150.56","2.28M","-0.61%"
"12/02/2015","1,159.48","1,165.76","1,165.81","1,150.32","1.64M","0.14%"
"12/01/2015","1,157.87","1,158.36","1,165.78","1,155.49","1.72M","-0.12%"
"11/30/2015","1,159.24","1,159.39","1,172.25","1,152.11","4.10M","0.48%"
"11/27/2015","1,153.67","1,151.05","1,156.66","1,143.45","1.74M","0.33%"
"11/26/2015","1,149.85","1,165.71","1,167.92","1,146.08","2.92M","-0.95%"
"11/24/2015","1,160.83","1,166.76","1,172.84","1,159.63","998.64K","-0.97%"
"11/23/2015","1,172.16","1,179.14","1,183.11","1,167.84","1.09M","-0.30%"
"11/20/2015","1,175.73","1,160.12","1,188.09","1,157.89","2.01M","1.52%"
"11/19/2015","1,158.18","1,159.56","1,167.52","1,153.01","1.87M","0.47%"
"11/18/2015","1,152.74","1,171.10","1,171.10","1,150.07","1.52M","-1.64%"
"11/17/2015","1,171.91","1,166.98","1,175.78","1,164.29","1.99M","0.67%"
"11/16/2015","1,164.09","1,171.64","1,171.64","1,154.97","2.04M","-0.95%"
"11/13/2015","1,175.27","1,195.20","1,195.20","1,169.95","2.74M","-2.89%"
"11/11/2015","1,210.27","1,213.31","1,213.31","1,201.05","135.16K","0.43%"
"11/10/2015","1,205.05","1,212.31","1,214.29","1,201.05","1.36M","-0.53%"
"11/09/2015","1,211.52","1,223.12","1,226.91","1,210.17","2.02M","-1.37%"
"11/06/2015","1,228.39","1,221.64","1,234.51","1,217.45","908.02K","0.93%"
"11/05/2015","1,217.06","1,240.67","1,242.70","1,215.76","1.60M","-2.02%"
"11/04/2015","1,242.14","1,247.63","1,248.70","1,235.37","991.43K","-0.38%"
"11/03/2015","1,246.87","1,239.29","1,249.00","1,234.64","1.36M","1.04%"
"11/02/2015","1,234.07","1,225.57","1,236.74","1,219.46","1.32M","0.89%"
"10/30/2015","1,223.21","1,225.57","1,231.40","1,218.21","1.52M","-0.01%"
"10/29/2015","1,223.29","1,242.01","1,242.92","1,220.69","3.13M","-1.33%"
"10/28/2015","1,239.83","1,230.49","1,242.01","1,230.49","1.26M","-0.08%"
"10/27/2015","1,240.81","1,240.30","1,247.58","1,235.54","1.53M","-0.21%"
"10/26/2015","1,243.48","1,249.59","1,249.59","1,232.97","1.41M","-0.02%"
"10/23/2015","1,243.78","1,249.10","1,249.10","1,238.95","2.34M","0.28%"
"10/21/2015","1,240.27","1,242.72","1,246.16","1,236.47","1.93M","0.13%"
"10/20/2015","1,238.68","1,223.73","1,240.27","1,223.41","2.70M","1.53%"
"10/19/2015","1,220.05","1,220.66","1,223.09","1,203.92","3.13M","0.61%"
"10/16/2015","1,212.70","1,216.20","1,221.64","1,210.86","2.33M","0.24%"
"10/15/2015","1,209.76","1,220.66","1,227.28","1,208.41","3.22M","-0.64%"
"10/14/2015","1,217.58","1,249.10","1,249.10","1,215.76","8.34M","-4.42%"
"10/13/2015","1,273.88","1,275.96","1,280.47","1,258.71","6.18M","0.23%"
"10/12/2015","1,270.96","1,301.55","1,304.17","1,268.22","2.46M","-1.41%"
"10/09/2015","1,289.12","1,299.35","1,299.39","1,278.51","2.25M","-0.16%"
"10/08/2015","1,291.16","1,308.90","1,313.00","1,284.39","2.36M","-0.76%"
"10/07/2015","1,301.04","1,320.65","1,331.95","1,297.61","2.07M","-1.71%"
"10/06/2015","1,323.61","1,335.87","1,336.36","1,315.77","3.98M","-0.43%"
"10/05/2015","1,329.32","1,300.42","1,357.93","1,300.42","4.81M","2.54%"
"10/01/2015","1,296.45","1,274.10","1,299.08","1,270.77","2.83M","2.18%"
"09/30/2015","1,268.73","1,296.01","1,296.01","1,260.35","3.37M","-0.01%"
"09/29/2015","1,268.83","1,266.43","1,291.26","1,259.81","3.33M","-0.21%"
"09/28/2015","1,271.50","1,271.65","1,283.90","1,264.54","2.37M","0.52%"
"09/24/2015","1,264.98","1,242.97","1,269.69","1,240.22","2.35M","1.89%"
"09/23/2015","1,241.57","1,242.38","1,253.88","1,231.74","1.23M","0.23%"
"09/22/2015","1,238.70","1,253.75","1,261.06","1,220.66","2.08M","-0.95%"
"09/21/2015","1,250.59","1,250.08","1,253.56","1,241.84","1.11M","-0.01%"
"09/18/2015","1,250.69","1,257.43","1,267.73","1,244.69","2.46M","0.04%"
"09/16/2015","1,250.25","1,252.53","1,257.43","1,245.69","1.76M","0.11%"
"09/15/2015","1,248.90","1,250.89","1,254.44","1,243.21","1.38M","-0.16%"
"09/14/2015","1,250.89","1,257.43","1,257.43","1,246.65","1.59M","-0.01%"
"09/11/2015","1,251.06","1,248.36","1,259.10","1,245.47","1.59M","0.26%"
"09/10/2015","1,247.82","1,246.16","1,264.05","1,238.80","2.67M","-0.17%"
"09/09/2015","1,249.96","1,256.43","1,261.84","1,247.14","2.05M","0.37%"
"09/08/2015","1,245.32","1,247.63","1,256.99","1,237.09","1.79M","0.02%"
"09/07/2015","1,245.05","1,251.55","1,254.96","1,241.60","1.76M","-0.30%"
"09/04/2015","1,248.83","1,280.18","1,281.89","1,244.76","2.43M","-2.23%"
"09/03/2015","1,277.33","1,272.68","1,281.94","1,262.95","2.27M","0.53%"
"09/02/2015","1,270.57","1,254.83","1,284.61","1,249.10","3.77M","2.14%"
"09/01/2015","1,243.90","1,253.02","1,280.08","1,240.27","2.99M","-1.04%"
"08/31/2015","1,256.97","1,269.69","1,269.69","1,240.79","3.69M","-0.26%"
"08/28/2015","1,260.30","1,279.00","1,279.00","1,253.85","2.74M","-0.15%"
"08/27/2015","1,262.16","1,281.89","1,281.89","1,248.02","5.26M","-0.08%"
"08/26/2015","1,263.19","1,254.02","1,293.71","1,231.42","3.22M","0.37%"
"08/25/2015","1,258.48","1,268.66","1,285.37","1,242.97","3.93M","-0.45%"
"08/24/2015","1,264.12","1,293.71","1,296.65","1,259.44","4.69M","-3.64%"
"08/21/2015","1,311.92","1,329.49","1,338.27","1,301.60","3.54M","-0.40%"
"08/20/2015","1,317.17","1,345.67","1,345.67","1,309.89","2.35M","-1.71%"
"08/19/2015","1,340.08","1,348.12","1,349.52","1,334.35","1.69M","-0.27%"
"08/18/2015","1,343.66","1,326.99","1,348.07","1,318.71","1.92M","2.09%"
"08/17/2015","1,316.14","1,318.76","1,322.04","1,301.55","773.64K","-0.68%"
"08/14/2015","1,325.18","1,293.22","1,333.10","1,292.78","2.29M","2.56%"
"08/13/2015","1,292.04","1,308.90","1,315.77","1,253.02","1.41M","-1.35%"
"08/12/2015","1,309.74","1,276.11","1,319.40","1,275.57","3.48M","2.59%"
"08/11/2015","1,276.65","1,263.80","1,279.49","1,246.20","2.20M","1.25%"
"08/10/2015","1,260.91","1,260.86","1,269.20","1,253.31","1.43M","0.79%"
"08/07/2015","1,251.08","1,261.35","1,261.35","1,248.61","1.19M","-0.83%"
"08/06/2015","1,261.50","1,257.43","1,266.26","1,250.13","2.21M","1.03%"
"08/05/2015","1,248.68","1,235.37","1,250.08","1,230.96","988.99K","1.52%"
"08/04/2015","1,229.93","1,230.66","1,236.84","1,218.70","2.34M","-0.03%"
"08/03/2015","1,230.27","1,227.23","1,237.82","1,226.01","1.18M","-0.05%"
"07/31/2015","1,230.84","1,220.61","1,234.88","1,219.19","1.96M","1.21%"
"07/30/2015","1,216.08","1,233.43","1,233.80","1,212.23","2.77M","-1.04%"
"07/29/2015","1,228.88","1,230.96","1,232.94","1,217.48","2.41M","0.19%"
"07/28/2015","1,226.57","1,225.32","1,234.88","1,221.72","1.89M","0.20%"
"07/27/2015","1,224.12","1,219.68","1,228.02","1,216.33","2.00M","-0.32%"
"07/24/2015","1,228.09","1,224.34","1,233.65","1,221.69","1.57M","0.66%"
"07/23/2015","1,219.98","1,234.15","1,244.12","1,217.23","1.50M","-1.56%"
"07/22/2015","1,239.32","1,255.47","1,259.39","1,235.89","1.32M","-1.30%"
"07/21/2015","1,255.67","1,262.82","1,274.76","1,252.58","1.27M","-0.69%"
"07/20/2015","1,264.37","1,256.94","1,266.70","1,251.01","853.79K","0.58%"
"07/17/2015","1,257.14","1,248.51","1,259.93","1,246.79","1.07M","0.95%"
"07/16/2015","1,245.27","1,246.99","1,254.42","1,238.61","1.46M","-0.22%"
"07/15/2015","1,247.99","1,226.06","1,250.05","1,225.57","2.00M","1.85%"
"07/14/2015","1,225.32","1,230.96","1,232.92","1,220.66","1.70M","-0.40%"
"07/13/2015","1,230.25","1,213.51","1,234.68","1,213.51","2.28M","1.42%"
"07/10/2015","1,212.99","1,254.49","1,254.49","1,203.51","8.26M","-1.91%"
"07/09/2015","1,236.60","1,272.14","1,273.73","1,228.83","3.93M","-2.80%"
"07/08/2015","1,272.19","1,273.58","1,285.23","1,265.03","2.67M","-0.81%"
"07/07/2015","1,282.56","1,290.64","1,297.58","1,276.06","1.64M","-0.65%"
"07/06/2015","1,290.91","1,264.93","1,296.65","1,264.93","1.18M","1.13%"
"07/03/2015","1,276.50","1,261.38","1,279.49","1,259.88","963.47K","1.01%"
"07/02/2015","1,263.68","1,274.59","1,276.04","1,260.40","1.45M","-0.59%"
"07/01/2015","1,271.21","1,256.89","1,278.51","1,253.39","1.28M","1.65%"
"06/30/2015","1,250.54","1,267.24","1,269.07","1,245.18","1.55M","-1.62%"
"06/29/2015","1,271.11","1,260.86","1,276.55","1,246.84","1.37M","0.00%"
"06/26/2015","1,271.06","1,250.18","1,272.80","1,250.18","1.29M","1.68%"
"06/25/2015","1,250.08","1,255.96","1,261.35","1,247.21","1.93M","-0.79%"
"06/24/2015","1,260.03","1,264.78","1,268.66","1,254.42","1.17M","-0.17%"
"06/23/2015","1,262.14","1,274.59","1,278.51","1,258.51","898.32K","-0.65%"
"06/22/2015","1,270.42","1,248.61","1,274.59","1,248.61","1.10M","1.64%"
"06/19/2015","1,249.86","1,242.72","1,252.53","1,238.85","2.00M","0.77%"
"06/18/2015","1,240.30","1,232.92","1,248.26","1,229.49","2.17M","0.65%"
"06/17/2015","1,232.33","1,235.86","1,239.86","1,226.45","1.98M","0.07%"
"06/16/2015","1,231.45","1,225.57","1,235.03","1,222.85","1.27M","0.29%"
"06/15/2015","1,227.92","1,228.16","1,235.59","1,216.25","2.53M","-0.04%"
"06/12/2015","1,228.41","1,260.81","1,269.17","1,214.19","2.57M","-2.55%"
"06/11/2015","1,260.52","1,277.29","1,280.96","1,253.39","1.85M","-1.13%"
"06/10/2015","1,274.96","1,257.92","1,279.49","1,256.84","2.76M","1.53%"
"06/09/2015","1,255.79","1,267.24","1,269.69","1,250.57","2.58M","-0.61%"
"06/08/2015","1,263.53","1,269.69","1,269.69","1,255.79","1.57M","0.06%"
"06/05/2015","1,262.75","1,270.67","1,279.00","1,259.88","2.31M","-1.14%"
"06/04/2015","1,277.36","1,282.97","1,285.77","1,268.95","4.13M","-0.20%"
"06/03/2015","1,279.93","1,276.55","1,287.14","1,269.93","1.80M","0.42%"
"06/02/2015","1,274.54","1,282.43","1,289.30","1,269.93","3.94M","-0.68%"
"06/01/2015","1,283.29","1,279.22","1,297.68","1,278.68","882.26K","0.29%"
"05/29/2015","1,279.64","1,282.92","1,298.41","1,273.24","4.42M","0.03%"
"05/28/2015","1,279.25","1,276.50","1,285.86","1,265.89","2.76M","-0.22%"
"05/27/2015","1,282.06","1,278.51","1,290.84","1,270.67","1.62M","0.24%"
"05/26/2015","1,278.93","1,277.04","1,285.99","1,269.15","1.96M","0.30%"
"05/25/2015","1,275.08","1,284.39","1,292.68","1,267.58","982.98K","-0.65%"
"05/22/2015","1,283.36","1,250.08","1,288.68","1,244.81","2.69M","2.44%"
"05/21/2015","1,252.77","1,253.51","1,264.78","1,249.17","1.58M","-0.06%"
"05/20/2015","1,253.53","1,235.37","1,259.83","1,233.85","1.90M","1.76%"
"05/19/2015","1,231.79","1,235.08","1,240.27","1,223.97","1.96M","-0.31%"
"05/18/2015","1,235.57","1,232.48","1,237.94","1,224.14","4.51M","0.37%"
"05/15/2015","1,231.03","1,232.92","1,241.45","1,226.06","1.46M","0.48%"
"05/14/2015","1,225.20","1,235.37","1,235.37","1,218.21","1.31M","-0.64%"
"05/13/2015","1,233.12","1,248.61","1,248.61","1,215.98","1.86M","-0.30%"
"05/12/2015","1,236.79","1,254.98","1,257.43","1,231.94","2.47M","-1.30%"
"05/11/2015","1,253.02","1,242.72","1,256.48","1,237.82","2.57M","1.14%"
"05/08/2015","1,238.92","1,254.98","1,268.71","1,233.56","3.00M","-0.71%"
"05/07/2015","1,247.75","1,208.36","1,251.92","1,202.87","3.21M","3.34%"
"05/06/2015","1,207.45","1,232.92","1,232.92","1,203.90","3.39M","-2.18%"
"05/05/2015","1,234.32","1,226.06","1,243.44","1,225.57","3.26M","1.46%"
"05/04/2015","1,216.52","1,221.15","1,227.92","1,204.58","1.89M","0.72%"
"04/30/2015","1,207.77","1,215.76","1,220.66","1,189.83","3.74M","-0.95%"
"04/29/2015","1,219.34","1,217.72","1,223.12","1,201.57","2.02M","-0.31%"
"04/28/2015","1,223.12","1,230.47","1,230.47","1,203.56","3.09M","-0.21%"
"04/27/2015","1,225.66","1,225.32","1,235.37","1,218.70","2.73M","0.29%"
"04/24/2015","1,222.16","1,203.65","1,232.43","1,199.85","3.63M","1.46%"
"04/23/2015","1,204.61","1,211.84","1,215.66","1,192.08","4.34M","0.50%"
"04/22/2015","1,198.65","1,191.99","1,212.33","1,180.24","4.19M","0.74%"
"04/21/2015","1,189.80","1,190.66","1,202.04","1,177.03","2.55M","-0.07%"
"04/20/2015","1,190.66","1,215.79","1,217.67","1,188.73","2.89M","-1.86%"
"04/17/2015","1,213.24","1,253.56","1,254.98","1,210.86","9.67M","-4.18%"
"04/16/2015","1,266.16","1,287.80","1,287.83","1,260.54","3.22M","-1.71%"
"04/15/2015","1,288.19","1,301.40","1,330.43","1,279.20","2.91M","-1.05%"
"04/13/2015","1,301.80","1,305.96","1,306.45","1,288.32","1.31M","0.07%"
"04/10/2015","1,300.94","1,298.36","1,309.30","1,288.32","1.82M","-0.40%"
"04/09/2015","1,306.23","1,303.51","1,317.46","1,291.82","2.54M","0.88%"
"04/08/2015","1,294.88","1,271.65","1,302.29","1,270.10","1.65M","2.18%"
"04/07/2015","1,267.24","1,256.18","1,274.10","1,247.14","1.89M","1.48%"
"04/06/2015","1,248.75","1,254.00","1,256.40","1,225.62","1.57M","0.18%"
"04/01/2015","1,246.47","1,254.00","1,256.74","1,236.47","2.08M","-0.44%"
"03/31/2015","1,252.01","1,259.61","1,259.61","1,235.86","2.43M","-0.40%"
"03/30/2015","1,257.01","1,237.82","1,259.83","1,235.37","1.34M","1.96%"
"03/27/2015","1,232.82","1,240.76","1,260.81","1,227.58","2.75M","0.07%"
"03/26/2015","1,231.99","1,251.70","1,268.07","1,226.06","3.09M","-2.36%"
"03/25/2015","1,261.72","1,270.37","1,281.45","1,247.72","2.22M","-0.68%"
"03/24/2015","1,270.32","1,289.30","1,292.73","1,265.81","2.39M","-0.99%"
"03/23/2015","1,283.00","1,282.43","1,289.79","1,277.53","1.57M","0.24%"
"03/20/2015","1,279.96","1,272.63","1,283.41","1,264.22","1.96M","0.57%"
"03/19/2015","1,272.75","1,262.82","1,277.46","1,258.95","2.45M","1.44%"
"03/18/2015","1,254.66","1,270.15","1,274.32","1,250.91","1.26M","-0.94%"
"03/17/2015","1,266.60","1,266.01","1,277.87","1,253.88","1.27M","0.84%"
"03/16/2015","1,256.11","1,267.33","1,279.49","1,251.06","1.56M","-0.78%"
"03/13/2015","1,265.94","1,293.22","1,294.17","1,262.33","1.59M","-1.40%"
"03/12/2015","1,283.93","1,286.31","1,286.80","1,269.74","1.83M","0.48%"
"03/11/2015","1,277.80","1,295.18","1,303.98","1,273.51","2.24M","-1.37%"
"03/10/2015","1,295.52","1,298.56","1,312.95","1,272.26","3.04M","-0.15%"
"03/09/2015","1,297.53","1,294.20","1,313.71","1,279.49","2.88M","-1.84%"
"03/05/2015","1,321.87","1,348.12","1,358.27","1,314.32","2.17M","-1.80%"
"03/04/2015","1,346.16","1,366.75","1,378.57","1,331.28","3.86M","-1.08%"
"03/03/2015","1,360.87","1,314.79","1,367.73","1,311.92","3.42M","3.99%"
"03/02/2015","1,308.61","1,313.66","1,328.00","1,300.35","2.18M","-0.22%"
"02/28/2015","1,311.48","1,312.34","1,317.29","1,295.67","1.18M","0.48%"
"02/27/2015","1,305.15","1,303.73","1,311.72","1,282.58","2.88M","0.22%"
"02/26/2015","1,302.26","1,313.32","1,320.06","1,287.02","1.99M","-0.59%"
"02/25/2015","1,309.98","1,328.51","1,334.40","1,307.85","1.77M","-1.20%"
"02/24/2015","1,325.94","1,320.67","1,338.32","1,313.32","2.20M","0.30%"
"02/23/2015","1,321.97","1,309.39","1,334.40","1,309.39","1.61M","0.79%"
"02/20/2015","1,311.63","1,323.02","1,323.02","1,295.30","1.80M","-0.20%"
"02/19/2015","1,314.32","1,292.24","1,317.39","1,291.75","2.62M","1.72%"
"02/18/2015","1,292.07","1,267.26","1,295.67","1,257.55","2.66M","1.97%"
"02/16/2015","1,267.14","1,254.98","1,272.14","1,252.53","2.36M","1.81%"
"02/13/2015","1,244.56","1,210.86","1,248.97","1,206.08","4.16M","3.11%"
"02/12/2015","1,207.01","1,215.66","1,215.66","1,199.58","3.11M","0.09%"
"02/11/2015","1,205.91","1,203.53","1,219.32","1,199.71","2.94M","0.77%"
"02/10/2015","1,196.72","1,230.47","1,238.43","1,192.72","3.80M","-2.85%"
"02/09/2015","1,231.89","1,255.72","1,259.44","1,225.57","2.08M","-2.44%"
"02/06/2015","1,262.70","1,251.55","1,272.04","1,250.49","2.14M","0.92%"
"02/05/2015","1,251.25","1,235.37","1,270.52","1,234.88","4.53M","1.51%"
"02/04/2015","1,232.58","1,258.90","1,260.72","1,226.60","2.25M","-1.72%"
"02/03/2015","1,254.12","1,231.28","1,257.43","1,229.05","2.35M","1.75%"
"02/02/2015","1,232.53","1,216.74","1,236.08","1,206.96","3.18M","1.30%"
"01/30/2015","1,216.77","1,255.32","1,262.33","1,210.86","5.82M","-2.46%"
"01/29/2015","1,247.45","1,244.19","1,259.24","1,231.89","3.73M","0.20%"
"01/28/2015","1,244.98","1,227.04","1,247.58","1,226.99","3.12M","1.50%"
"01/27/2015","1,226.57","1,231.62","1,232.92","1,220.44","2.74M","-0.06%"
"01/23/2015","1,227.33","1,232.43","1,241.28","1,223.65","3.15M","-0.40%"
"01/22/2015","1,232.21","1,233.65","1,235.98","1,223.36","2.11M","-0.01%"
"01/21/2015","1,232.33","1,236.35","1,236.35","1,219.81","2.31M","0.53%"
"01/20/2015","1,225.79","1,235.37","1,240.27","1,217.35","2.06M","-0.42%"
